7.214428857715429744e-02,1.000000000000000056e-01,5.014872544935021104e+00
7.414829659318636357e-02,1.000000000000000000e+00,4.963972978303663908e+00
7.414829659318636357e-02,1.000000000000000056e-01,3.636994205410625902e+00
7.615230460921842970e-02,1.000000000000000000e+00,4.967030868733705695e+00
7.615230460921842970e-02,1.000000000000000056e-01,7.191880497592029187e+00
7.815631262525049583e-02,1.000000000000000000e+00,4.967711089976625694e+00
7.815631262525049583e-02,1.000000000000000056e-01,5.523766121617100566e+00
8.016032064128256196e-02,1.000000000000000000e+00,4.965997419391515066e+00
8.016032064128256196e-02,1.000000000000000056e-01,3.835536615838291308e+00
8.216432865731462809e-02,1.000000000000000000e+00,4.961876397475246669e+00
8.216432865731462809e-02,1.000000000000000056e-01,5.022191863345816465e+00
8.416833667334668034e-02,1.000000000000000000e+00,4.955337362369165888e+00
8.416833667334668034e-02,1.000000000000000056e-01,4.566418828097653204e+00
8.617234468937874647e-02,1.000000000000000000e+00,4.946372479265565225e+00
8.617234468937874647e-02,1.000000000000000056e-01,5.574806702811165415e+00
8.817635270541081260e-02,1.000000000000000000e+00,4.934976764644466662e+00
8.817635270541081260e-02,1.000000000000000056e-01,4.177609946448647804e+00
9.018036072144287874e-02,1.000000000000000000e+00,4.921148105285150010e+00
9.018036072144287874e-02,1.000000000000000056e-01,5.374575488861068173e+00
9.218436873747494487e-02,1.000000000000000000e+00,4.904887272010867605e+00
9.218436873747494487e-02,1.000000000000000056e-01,6.008070041132575589e+00
9.418837675350701100e-02,1.000000000000000000e+00,4.886197928139259794e+00
9.418837675350701100e-02,1.000000000000000056e-01,7.033200457911442882e+00
9.619238476953906325e-02,1.000000000000000000e+00,4.865086632625147622e+00
9.619238476953906325e-02,1.000000000000000056e-01,3.974318958975663563e+00
9.819639278557112938e-02,1.000000000000000000e+00,4.841562837896439930e+00
9.819639278557112938e-02,1.000000000000000056e-01,6.714933894224843769e+00
1.002004008016031955e-01,1.000000000000000000e+00,4.815638882397908382e+00
1.002004008016031955e-01,1.000000000000000056e-01,5.149860834740271898e+00
1.022044088176352616e-01,1.000000000000000000e+00,4.787329977871497277e+00
1.022044088176352616e-01,1.000000000000000056e-01,4.356783741623498685e+00
1.042084168336673278e-01,1.000000000000000000e+00,4.756654191415515598e+00
1.042084168336673278e-01,1.000000000000000056e-01,5.813763935853566878e+00
1.062124248496993939e-01,1.000000000000000000e+00,4.723632422378548412e+00
1.062124248496993939e-01,1.000000000000000056e-01,5.163884171012996127e+00
1.082164328657314600e-01,1.000000000000000000e+00,4.688288374157149718e+00
1.082164328657314600e-01,1.000000000000000056e-01,5.047124590436917302e+00
1.102204408817635123e-01,1.000000000000000000e+00,4.650648520979179246e+00
1.102204408817635123e-01,1.000000000000000056e-01,4.790156779899538364e+00
1.122244488977955784e-01,1.000000000000000000e+00,4.610742069767281848e+00
1.122244488977955784e-01,1.000000000000000056e-01,3.175789060194922797e+00
1.142284569138276445e-01,1.000000000000000000e+00,4.568600917188961219e+00
1.142284569138276445e-01,1.000000000000000056e-01,4.269431422053396652e+00
1.162324649298597107e-01,1.000000000000000000e+00,4.524259602011442283e+00
1.162324649298597107e-01,1.000000000000000056e-01,5.142688068679195368e+00
1.182364729458917768e-01,1.000000000000000000e+00,4.477755252890634807e+00
1.182364729458917768e-01,1.000000000000000056e-01,4.655783062916980519e+00
1.202404809619238429e-01,1.000000000000000000e+00,4.429127531734114775e+00
1.202404809619238429e-01,1.000000000000000056e-01,6.215566550621645092e+00
1.222444889779558952e-01,1.000000000000000000e+00,4.378418572788142171e+00
1.222444889779558952e-01,1.000000000000000056e-01,4.434267234802208080e+00
1.242484969939879613e-01,1.000000000000000000e+00,4.325672917608148538e+00
1.242484969939879613e-01,1.000000000000000056e-01,4.506812888616773094e+00
1.262525050100200275e-01,1.000000000000000000e+00,4.270937446081036981e+00
1.262525050100200275e-01,1.000000000000000056e-01,4.320734173418654400e+00
1.282565130260520936e-01,1.000000000000000000e+00,4.214261303675787218e+00
1.282565130260520936e-01,1.000000000000000056e-01,2.249648577660896542e+00
1.302605210420841597e-01,1.000000000000000000e+00,4.155695825106445973e+00
1.302605210420841597e-01,1.000000000000000056e-01,3.840220475792118116e+00
1.322645290581162258e-01,1.000000000000000000e+00,4.095294454598383815e+00
1.322645290581162258e-01,1.000000000000000056e-01,4.725657401338184016e+00
1.342685370741482920e-01,1.000000000000000000e+00,4.033112662954920324e+00
1.342685370741482920e-01,1.000000000000000056e-01,1.747395182828643367e+00
1.362725450901803581e-01,1.000000000000000000e+00,3.969207861626785405e+00
1.362725450901803581e-01,1.000000000000000056e-01,3.931125759565839317e+00
1.382765531062124242e-01,1.000000000000000000e+00,3.903639313991693172e+00
1.382765531062124242e-01,1.000000000000000056e-01,3.454499372738992768e+00
1.402805611222444904e-01,1.000000000000000000e+00,3.836468044055239002e+00
1.402805611222444904e-01,1.000000000000000056e-01,2.775911045235720298e+00
1.422845691382765287e-01,1.000000000000000000e+00,3.767756742787629953e+00
1.422845691382765287e-01,1.000000000000000056e-01,3.994028708402640682e+00
1.442885771543085949e-01,1.000000000000000000e+00,3.697569672313314015e+00
1.442885771543085949e-01,1.000000000000000056e-01,3.170647248829552289e+00
1.462925851703406610e-01,1.000000000000000000e+00,3.625972568172400656e+00
1.462925851703406610e-01,1.000000000000000056e-01,3.874001256602916499e+00
1.482965931863727271e-01,1.000000000000000000e+00,3.553032539873858031e+00
1.482965931863727271e-01,1.000000000000000056e-01,2.614171440670589597e+00
1.503006012024047933e-01,1.000000000000000000e+00,3.478817969960919854e+00
1.503006012024047933e-01,1.000000000000000056e-01,4.207234151180399451e+00
1.523046092184368594e-01,1.000000000000000000e+00,3.403398411808848500e+00
1.523046092184368594e-01,1.000000000000000056e-01,2.268376604439858557e+00
1.543086172344689255e-01,1.000000000000000000e+00,3.326844486374262111e+00
1.543086172344689255e-01,1.000000000000000056e-01,3.868286756863960285e+00
1.563126252505009917e-01,1.000000000000000000e+00,3.249227778113627174e+00
1.563126252505009917e-01,1.000000000000000056e-01,3.890537860175444340e+00
1.583166332665330578e-01,1.000000000000000000e+00,3.170620730286316302e+00
1.583166332665330578e-01,1.000000000000000056e-01,4.386655749477053057e+00
1.603206412825651239e-01,1.000000000000000000e+00,3.091096539854794045e+00
1.603206412825651239e-01,1.000000000000000056e-01,3.104539818662750417e+00
1.623246492985971901e-01,1.000000000000000000e+00,3.010729052191082999e+00
1.623246492985971901e-01,1.000000000000000056e-01,2.516136452332469631e+00
1.643286573146292562e-01,1.000000000000000000e+00,2.929592655794727385e+00
1.643286573146292562e-01,1.000000000000000056e-01,3.889179189468288556e+00
1.663326653306613223e-01,1.000000000000000000e+00,2.847762177222969981e+00
1.663326653306613223e-01,1.000000000000000056e-01,3.410442989643351019e+00
1.683366733466933607e-01,1.000000000000000000e+00,2.765312776428944463e+00
1.683366733466933607e-01,1.000000000000000056e-01,2.989332868752428762e+00
1.703406813627254268e-01,1.000000000000000000e+00,2.682319842698219770e+00
1.703406813627254268e-01,1.000000000000000056e-01,7.722424283397408828e-01
1.723446893787574929e-01,1.000000000000000000e+00,2.598858891368274193e+00
1.723446893787574929e-01,1.000000000000000056e-01,1.336702977705415352e+00
1.743486973947895591e-01,1.000000000000000000e+00,2.515005461509197460e+00
1.743486973947895591e-01,1.000000000000000056e-01,1.893053305680234111e+00
1.763527054108216252e-01,1.000000000000000000e+00,2.430835014737425581e+00
1.763527054108216252e-01,1.000000000000000056e-01,1.825620527216681221e+00
1.783567134268536913e-01,1.000000000000000000e+00,2.346422835327429457e+00
1.783567134268536913e-01,1.000000000000000056e-01,2.451992693667610190e+00
1.803607214428857575e-01,1.000000000000000000e+00,2.261843931779152328e+00
1.803607214428857575e-01,1.000000000000000056e-01,3.598778573891895149e+00
1.823647294589178236e-01,1.000000000000000000e+00,2.177172939991643297e+00
1.823647294589178236e-01,1.000000000000000056e-01,1.667864257384473525e+00
1.843687374749498897e-01,1.000000000000000000e+00,2.092484028185787270e+00
1.843687374749498897e-01,1.000000000000000056e-01,2.921414869751130183e+00
1.863727454909819559e-01,1.000000000000000000e+00,2.007850803711307641e+00
1.863727454909819559e-01,1.000000000000000056e-01,1.593893140277537146e+00
1.883767535070140220e-01,1.000000000000000000e+00,1.923346221865437355e+00
1.883767535070140220e-01,1.000000000000000056e-01,1.473053394630775115e+00
1.903807615230460881e-01,1.000000000000000000e+00,1.839042496842709706e+00
1.903807615230460881e-01,1.000000000000000056e-01,2.866697053209005475e+00
1.923847695390781265e-01,1.000000000000000000e+00,1.755011014927414736e+00
1.923847695390781265e-01,1.000000000000000056e-01,1.103351554927216815e+00
1.943887775551101926e-01,1.000000000000000000e+00,1.671322250032272638e+00
1.943887775551101926e-01,1.000000000000000056e-01,1.342586673031555877e+00
1.963927855711422588e-01,1.000000000000000000e+00,1.588045681679000065e+00
1.963927855711422588e-01,1.000000000000000056e-01,1.832821798601055985e+00
1.983967935871743249e-01,1.000000000000000000e+00,1.505249715508502950e+00
1.983967935871743249e-01,1.000000000000000056e-01,1.309077673465895542e+00
2.004008016032063910e-01,1.000000000000000000e+00,1.423001606400690067e+00
2.004008016032063910e-01,1.000000000000000056e-01,1.209105607824916273e-01
2.024048096192384572e-01,1.000000000000000000e+00,1.341367384276217489e+00
2.024048096192384572e-01,1.000000000000000056e-01,3.311659855301073208e+00
2.044088176352705233e-01,1.000000000000000000e+00,1.260411782644939471e+00
2.044088176352705233e-01,1.000000000000000056e-01,4.662048115095953627e-01
2.064128256513025894e-01,1.000000000000000000e+00,1.180198169958465382e+00
2.064128256513025894e-01,1.000000000000000056e-01,6.955546824386722449e-01
2.084168336673346555e-01,1.000000000000000000e+00,1.100788483817095820e+00
2.084168336673346555e-01,1.000000000000000056e-01,7.649271284788901060e-01
2.104208416833667217e-01,1.000000000000000000e+00,1.022243168074382869e+00
2.104208416833667217e-01,1.000000000000000056e-01,1.089780794673721687e+00
2.124248496993987878e-01,1.000000000000000000e+00,9.446211128759258724e-01
2.124248496993987878e-01,1.000000000000000056e-01,5.695051989998594077e-01
2.144288577154308539e-01,1.000000000000000000e+00,8.679795976624207210e-01
2.144288577154308539e-01,1.000000000000000056e-01,2.040122694066571540e+00
2.164328657314629201e-01,1.000000000000000000e+00,7.923742371608901713e-01
2.164328657314629201e-01,1.000000000000000056e-01,1.848513661257606300e+00
2.184368737474949584e-01,1.000000000000000000e+00,7.178589303819693512e-01
2.184368737474949584e-01,1.000000000000000056e-01,2.595544755186576680e+00
2.204408817635270246e-01,1.000000000000000000e+00,6.444858126355468286e-01
2.204408817635270246e-01,1.000000000000000056e-01,2.469540291793908438e+00
2.224448897795590907e-01,1.000000000000000000e+00,5.723052105716528448e-01
2.224448897795590907e-01,1.000000000000000056e-01,-6.637850829869971214e-01
2.244488977955911568e-01,1.000000000000000000e+00,5.013656002484504493e-01
2.244488977955911568e-01,1.000000000000000056e-01,5.046625090235160593e-01
2.264529058116232230e-01,1.000000000000000000e+00,4.317135682243897765e-01
2.264529058116232230e-01,1.000000000000000056e-01,1.132636172219602777e+00
2.284569138276552891e-01,1.000000000000000000e+00,3.633937756671772323e-01
2.284569138276552891e-01,1.000000000000000056e-01,-2.113924423548674270e-01
2.304609218436873552e-01,1.000000000000000000e+00,2.964489254679886221e-01
2.304609218436873552e-01,1.000000000000000056e-01,8.203223384023730635e-02
2.324649298597194214e-01,1.000000000000000000e+00,2.309197323455768058e-01
2.324649298597194214e-01,1.000000000000000056e-01,2.493247844581710226e-01
2.344689378757514875e-01,1.000000000000000000e+00,1.668448959212617266e-01
2.344689378757514875e-01,1.000000000000000056e-01,-4.209067759385991536e-01
2.364729458917835536e-01,1.000000000000000000e+00,1.042610767426251916e-01
2.364729458917835536e-01,1.000000000000000056e-01,1.700792343288572150e-02
2.384769539078156197e-01,1.000000000000000000e+00,4.320287523062060764e-02
2.384769539078156197e-01,1.000000000000000056e-01,3.005048031122518060e-01
2.404809619238476859e-01,1.000000000000000000e+00,-1.629718647781208674e-02
2.404809619238476859e-01,1.000000000000000056e-01,3.366091640339193836e-01
2.424849699398797520e-01,1.000000000000000000e+00,-7.420867982211459823e-02
2.424849699398797520e-01,1.000000000000000056e-01,-2.755159993987583711e-01
2.444889779559117904e-01,1.000000000000000000e+00,-1.305032822780725632e-01
2.444889779559117904e-01,1.000000000000000056e-01,-8.824328028341059671e-01
2.464929859719438565e-01,1.000000000000000000e+00,-1.851547870200884738e-01
2.464929859719438565e-01,1.000000000000000056e-01,-1.858154912677353110e+00
2.484969939879759226e-01,1.000000000000000000e+00,-2.381391098221624092e-01
2.484969939879759226e-01,1.000000000000000056e-01,8.547753141687444156e-01
2.505010020040079888e-01,1.000000000000000000e+00,-2.894342932356360198e-01
2.505010020040079888e-01,1.000000000000000056e-01,5.481561230228260140e-01
2.525050100200400549e-01,1.000000000000000000e+00,-3.390205080831342754e-01
2.525050100200400549e-01,1.000000000000000056e-01,-5.033985065239333645e-01
2.545090180360721210e-01,1.000000000000000000e+00,-3.868800523093434141e-01
2.545090180360721210e-01,1.000000000000000056e-01,-9.669753521784828498e-01
2.565130260521041872e-01,1.000000000000000000e+00,-4.329973472304203264e-01
2.565130260521041872e-01,1.000000000000000056e-01,-1.654004581829791598e-01
2.585170340681362533e-01,1.000000000000000000e+00,-4.773589312247097372e-01
2.585170340681362533e-01,1.000000000000000056e-01,-1.169871021791250243e+00
2.605210420841683194e-01,1.000000000000000000e+00,-5.199534509083745260e-01
2.605210420841683194e-01,1.000000000000000056e-01,3.720577404285576595e-01
2.625250501002003856e-01,1.000000000000000000e+00,-5.607716498402224303e-01
2.625250501002003856e-01,1.000000000000000056e-01,1.366892381804369005e+00
2.645290581162324517e-01,1.000000000000000000e+00,-5.998063548007688262e-01
2.645290581162324517e-01,1.000000000000000056e-01,-5.802565646980463177e-01
2.665330661322645178e-01,1.000000000000000000e+00,-6.370524596911297799e-01
2.665330661322645178e-01,1.000000000000000056e-01,1.209398724734924713e+00
2.685370741482965840e-01,1.000000000000000000e+00,-6.725069070979924346e-01
2.685370741482965840e-01,1.000000000000000056e-01,1.571900157147272825e+00
2.705410821643286501e-01,1.000000000000000000e+00,-7.061686675713937378e-01
2.705410821643286501e-01,1.000000000000000056e-01,-1.502348108449586661e+00
2.725450901803607162e-01,1.000000000000000000e+00,-7.380387166626742879e-01
2.725450901803607162e-01,1.000000000000000056e-01,-2.190401673133459681e+00
2.745490981963927823e-01,1.000000000000000000e+00,-7.681200097704569130e-01
2.745490981963927823e-01,1.000000000000000056e-01,-1.430340809025159032e-01
2.765531062124248485e-01,1.000000000000000000e+00,-7.964174548431381950e-01
2.765531062124248485e-01,1.000000000000000056e-01,-1.633447600323784110e+00
2.785571142284569146e-01,1.000000000000000000e+00,-8.229378829869564704e-01
2.785571142284569146e-01,1.000000000000000056e-01,5.568286234893546904e-01
2.805611222444889807e-01,1.000000000000000000e+00,-8.476900170293919512e-01
2.805611222444889807e-01,1.000000000000000056e-01,-3.484025503606762997e-01
2.825651302605209914e-01,1.000000000000000000e+00,-8.706844380883402845e-01
2.825651302605209914e-01,1.000000000000000056e-01,9.948357730798838006e-01
2.845691382765530575e-01,1.000000000000000000e+00,-8.919335501983174375e-01
2.845691382765530575e-01,1.000000000000000056e-01,-2.212343322992279315e+00
2.865731462925851236e-01,1.000000000000000000e+00,-9.114515430457724721e-01
2.865731462925851236e-01,1.000000000000000056e-01,-1.180138891313764926e+00
2.885771543086171897e-01,1.000000000000000000e+00,-9.292543528665586638e-01
2.885771543086171897e-01,1.000000000000000056e-01,1.811179138521052945e-01
2.905811623246492559e-01,1.000000000000000000e+00,-9.453596215596076213e-01
2.905811623246492559e-01,1.000000000000000056e-01,-5.149496905266511826e-01
2.925851703406813220e-01,1.000000000000000000e+00,-9.597866540719670603e-01
2.925851703406813220e-01,1.000000000000000056e-01,-9.721859442019453734e-02
2.945891783567133881e-01,1.000000000000000000e+00,-9.725563741115743621e-01
2.945891783567133881e-01,1.000000000000000056e-01,-7.332299042360305164e-01
2.965931863727454543e-01,1.000000000000000000e+00,-9.836912782454133586e-01
2.965931863727454543e-01,1.000000000000000056e-01,4.787312735326908486e-01
2.985971943887775204e-01,1.000000000000000000e+00,-9.932153884420944490e-01
2.985971943887775204e-01,1.000000000000000056e-01,-5.927205964070704214e-01
3.006012024048095865e-01,1.000000000000000000e+00,-1.001154203119364094e+00
3.006012024048095865e-01,1.000000000000000056e-01,-2.019287949933703530e-01
3.026052104208416527e-01,1.000000000000000000e+00,-1.007534646758603269e+00
3.026052104208416527e-01,1.000000000000000056e-01,-1.496430690775853112e+00
3.046092184368737188e-01,1.000000000000000000e+00,-1.012385018150010030e+00
3.046092184368737188e-01,1.000000000000000056e-01,-1.067355050003321315e-01
3.066132264529057849e-01,1.000000000000000000e+00,-1.015734937333860666e+00
3.066132264529057849e-01,1.000000000000000056e-01,-1.574575309651555344e+00
3.086172344689378511e-01,1.000000000000000000e+00,-1.017615291305023151e+00
3.086172344689378511e-01,1.000000000000000056e-01,-6.845816508759685615e-01
3.106212424849699172e-01,1.000000000000000000e+00,-1.018058178549715365e+00
3.106212424849699172e-01,1.000000000000000056e-01,-1.420157513721019837e+00
3.126252505010019833e-01,1.000000000000000000e+00,-1.017096852485372072e+00
3.126252505010019833e-01,1.000000000000000056e-01,-1.602083975567409224e+00
3.146292585170340494e-01,1.000000000000000000e+00,-1.014765663876398438e+00
3.146292585170340494e-01,1.000000000000000056e-01,-1.132297459726958389e+00
3.166332665330661156e-01,1.000000000000000000e+00,-1.011100002300507006e+00
3.166332665330661156e-01,1.000000000000000056e-01,-9.697860921212324570e-01
3.186372745490981817e-01,1.000000000000000000e+00,-1.006136236742281032e+00
3.186372745490981817e-01,1.000000000000000056e-01,-1.924240796703143186e+00
3.206412825651302478e-01,1.000000000000000000e+00,-9.999116553925365691e-01
3.206412825651302478e-01,1.000000000000000056e-01,-5.200824379021483646e-01
3.226452905811623140e-01,1.000000000000000000e+00,-9.924644047339760133e-01
3.226452905811623140e-01,1.000000000000000056e-01,-3.953700864929421410e-02
3.246492985971943801e-01,1.000000000000000000e+00,-9.838334279955053274e-01
3.246492985971943801e-01,1.000000000000000056e-01,-1.757498456217363891e+00
3.266533066132264462e-01,1.000000000000000000e+00,-9.740584030594245935e-01
3.266533066132264462e-01,1.000000000000000056e-01,-2.241732403201716295e+00
3.286573146292585124e-01,1.000000000000000000e+00,-9.631796799074736626e-01
3.286573146292585124e-01,1.000000000000000056e-01,-2.464562692559062018e+00
3.306613226452905785e-01,1.000000000000000000e+00,-9.512382176934038869e-01
3.306613226452905785e-01,1.000000000000000056e-01,7.903800795138341551e-01
3.326653306613226446e-01,1.000000000000000000e+00,-9.382755215313449693e-01
3.326653306613226446e-01,1.000000000000000056e-01,-8.842025122708606633e-01
3.346693386773546552e-01,1.000000000000000000e+00,-9.243335790907253324e-01
3.346693386773546552e-01,1.000000000000000056e-01,-1.300964068109601524e+00
3.366733466933867214e-01,1.000000000000000000e+00,-9.094547970898617661e-01
3.366733466933867214e-01,1.000000000000000056e-01,-7.111681378570690049e-01
3.386773547094187875e-01,1.000000000000000000e+00,-8.936819377815612420e-01
3.386773547094187875e-01,1.000000000000000056e-01,-1.169700593957122337e+00
3.406813627254508536e-01,1.000000000000000000e+00,-8.770580555251231702e-01
3.406813627254508536e-01,1.000000000000000056e-01,-1.697890689051721136e+00
3.426853707414829198e-01,1.000000000000000000e+00,-8.596264335400555234e-01
3.426853707414829198e-01,1.000000000000000056e-01,-1.035846037986445145e+00
3.446893787575149859e-01,1.000000000000000000e+00,-8.414305209375008143e-01
3.446893787575149859e-01,1.000000000000000056e-01,-1.433093038896533944e+00
3.466933867735470520e-01,1.000000000000000000e+00,-8.225138701259000484e-01
3.466933867735470520e-01,1.000000000000000056e-01,-5.266772528913887808e-02
3.486973947895791182e-01,1.000000000000000000e+00,-8.029200746877267481e-01
3.486973947895791182e-01,1.000000000000000056e-01,-4.409545514766526342e-01
3.507014028056111843e-01,1.000000000000000000e+00,-7.826927078242152946e-01
3.507014028056111843e-01,1.000000000000000056e-01,-2.579708645015715174e+00
3.527054108216432504e-01,1.000000000000000000e+00,-7.618752614648571786e-01
3.527054108216432504e-01,1.000000000000000056e-01,2.119843758666735134e-01
3.547094188376753165e-01,1.000000000000000000e+00,-7.405110861380868048e-01
3.547094188376753165e-01,1.000000000000000056e-01,-6.232566389136211527e-01
3.567134268537073827e-01,1.000000000000000000e+00,-7.186433316989258024e-01
3.567134268537073827e-01,1.000000000000000056e-01,-2.693526413969895117e+00
3.587174348697394488e-01,1.000000000000000000e+00,-6.963148890085114617e-01
3.587174348697394488e-01,1.000000000000000056e-01,-1.330734442430936415e+00
3.607214428857715149e-01,1.000000000000000000e+00,-6.735683326592828424e-01
3.607214428857715149e-01,1.000000000000000056e-01,1.381828887428447228e+00
3.627254509018035811e-01,1.000000000000000000e+00,-6.504458648382254182e-01
3.627254509018035811e-01,1.000000000000000056e-01,7.124145324442510141e-01
3.647294589178356472e-01,1.000000000000000000e+00,-6.269892604189063468e-01
3.647294589178356472e-01,1.000000000000000056e-01,-1.622806317605481441e+00
3.667334669338677133e-01,1.000000000000000000e+00,-6.032398133711321941e-01
3.667334669338677133e-01,1.000000000000000056e-01,-2.262459142117567712e+00
3.687374749498997795e-01,1.000000000000000000e+00,-5.792382845748584863e-01
3.687374749498997795e-01,1.000000000000000056e-01,-1.356465728787118241e+00
3.707414829659318456e-01,1.000000000000000000e+00,-5.550248511225629455e-01
3.707414829659318456e-01,1.000000000000000056e-01,-9.034094163225283580e-01
3.727454909819639117e-01,1.000000000000000000e+00,-5.306390571915629017e-01
3.727454909819639117e-01,1.000000000000000056e-01,-3.512018931156244972e-01
3.747494989979959779e-01,1.000000000000000000e+00,-5.061197665648243804e-01
3.747494989979959779e-01,1.000000000000000056e-01,-6.566242070858412383e-01
3.767535070140280440e-01,1.000000000000000000e+00,-4.815051168755822841e-01
3.767535070140280440e-01,1.000000000000000056e-01,-8.239642934905131444e-01
3.787575150300601101e-01,1.000000000000000000e+00,-4.568324756476620507e-01
3.787575150300601101e-01,1.000000000000000056e-01,4.137743210230953039e-01
3.807615230460921762e-01,1.000000000000000000e+00,-4.321383981996856916e-01
3.807615230460921762e-01,1.000000000000000056e-01,-2.403691038836541782e-02
3.827655310621242424e-01,1.000000000000000000e+00,-4.074585874774655503e-01
3.827655310621242424e-01,1.000000000000000056e-01,-4.342580359027243819e-01
3.847695390781562530e-01,1.000000000000000000e+00,-3.828278558747429949e-01
